Tipo Titulo,Data Vencimento,Data Base,PU Base Manha,Juros
Tesouro Prefixado,2006-01-01,2005-02-23,859.8,19.34360430200747
Tesouro Prefixado,2006-07-01,2005-02-24,792.96,18.793762539691
Tesouro Selic,2007-01-17,2005-02-24,2206.16,0.69954667888205
Tesouro Selic,2006-01-18,2005-02-24,2212.31,1.26479120845792
Tesouro Selic,2009-03-18,2005-02-24,2181.19,0.52005884805379
Tesouro Selic,2008-06-18,2005-02-24,2189.62,0.55695177969905
Tesouro Prefixado,2006-04-01,2005-02-24,824.54,19.211559425046172
Tesouro Prefixado,2006-01-01,2005-02-24,860.22,19.34301362600936
Tesouro Prefixado,2005-07-01,2005-02-24,939.63,19.61223455234613
Tesouro Prefixado,2005-04-01,2005-02-24,982.83,19.21004578313125
Tesouro Prefixado,2007-01-01,2005-02-24,733.29,18.24776488265738
Tesouro Prefixado,2005-10-01,2005-02-24,897.16,19.84059714473356
Tesouro Prefixado,2005-07-01,2005-02-25,940.7,19.38783495875577
Tesouro Selic,2007-01-17,2005-02-25,2208.1,0.66828815172923
Tesouro Prefixado,2005-10-01,2005-02-25,898.84,19.564772427725032
Tesouro Selic,2009-03-18,2005-02-25,2182.71,0.5085042980850201
Tesouro Selic,2008-06-18,2005-02-25,2191.14,0.5428698264385601
Tesouro Prefixado,2006-04-01,2005-02-25,827.64,18.85597140049997
Tesouro Prefixado,2007-01-01,2005-02-25,737.44,17.91649385123419
Tesouro Prefixado,2006-07-01,2005-02-25,796.2,18.4755183697781
Tesouro Prefixado,2006-01-01,2005-02-25,862.54,19.0327731062375
Tesouro Prefixado,2005-04-01,2005-02-25,983.53,18.92315598881702
Tesouro Selic,2006-01-18,2005-02-25,2213.83,1.21509625337143
Tesouro Selic,2009-03-18,2005-02-28,2184.23,0.49761743683205
Tesouro Selic,2008-06-18,2005-02-28,2192.67,0.52956005343829
Tesouro Prefixado,2006-04-01,2005-02-28,828.58,18.886999549067028
Tesouro Prefixado,2006-07-01,2005-02-28,797.28,18.47879672564456
Tesouro Prefixado,2005-04-01,2005-02-28,984.21,19.9213715987933
Tesouro Prefixado,2005-10-01,2005-02-28,899.29,19.76138119718808
Tesouro Prefixado,2007-01-01,2005-02-28,738.84,17.88169687326957
Tesouro Prefixado,2005-07-01,2005-02-28,941.31,19.6743698958504
Tesouro Selic,2006-01-18,2005-02-28,2215.35,1.1723922289899
Tesouro Prefixado,2006-01-01,2005-02-28,863.14,19.13700114858014
Tesouro Selic,2007-01-17,2005-02-28,2209.62,0.64584092778137
Tesouro Selic,2008-06-18,2005-03-01,2194.19,0.8343834668875499
Tesouro Prefixado,2006-07-01,2005-03-01,798.08,18.43094083564835
Tesouro Prefixado,2007-01-01,2005-03-01,739.32,17.86892514920119
Tesouro Selic,2006-01-18,2005-03-01,2216.87,2.3241851214955203
Tesouro Selic,2009-03-18,2005-03-01,2185.76,0.7458425186430899
Tesouro Prefixado,2006-01-01,2005-03-01,863.8,19.096486752326868
Tesouro Selic,2007-01-17,2005-03-01,2211.15,1.18193189481576
Tesouro Prefixado,2005-04-01,2005-03-01,984.9,19.63425290195266
Tesouro Prefixado,2005-07-01,2005-03-01,942.02,19.580444489263098
Tesouro Prefixado,2005-10-01,2005-03-01,899.88,19.72824375196307
Tesouro Prefixado,2006-04-01,2005-03-01,829.22,18.85427739010872
Tesouro Prefixado,2005-07-01,2005-03-02,942.58,19.54265365207597
Tesouro Selic,2006-01-18,2005-03-02,2218.4,2.27624856668615
Tesouro Selic,2007-01-17,2005-03-02,2212.67,1.15812573276026
Tesouro Selic,2008-06-18,2005-03-02,2195.72,0.82036911903318
Tesouro Prefixado,2006-04-01,2005-03-02,829.33,18.89167845519856
Tesouro Prefixado,2006-07-01,2005-03-02,797.99,18.48221148053275
Tesouro Prefixado,2006-01-01,2005-03-02,864.21,19.09704909939911
Tesouro Prefixado,2005-10-01,2005-03-02,900.42,19.70629045235701
Tesouro Prefixado,2007-01-01,2005-03-02,738.78,17.94482187576478
Tesouro Prefixado,2005-04-01,2005-03-02,985.56,19.37369487954114
Tesouro Selic,2009-03-18,2005-03-02,2187.28,0.73440085940315
Tesouro Prefixado,2006-07-01,2005-03-03,797.99,18.523649059257
Tesouro Selic,2008-06-18,2005-03-03,2197.25,0.8063436778273401
Tesouro Prefixado,2006-04-01,2005-03-03,829.52,18.91865037674107
Tesouro Selic,2007-01-17,2005-03-03,2214.2,1.13410521479067
Tesouro Prefixado,2006-01-01,2005-03-03,864.32,19.1473159306563
Tesouro Selic,2009-03-18,2005-03-03,2189.68,0.71604109149632
Tesouro Selic,2006-01-18,2005-03-03,2220.12,2.22120592164332
Tesouro Prefixado,2005-10-01,2005-03-03,900.92,19.693363578494647
Tesouro Prefixado,2007-01-01,2005-03-03,738.81,17.97130780468103
Tesouro Prefixado,2005-04-01,2005-03-03,986.22,19.09646753026201
Tesouro Prefixado,2005-07-01,2005-03-03,943.22,19.47352523807812
Tesouro Prefixado,2005-10-01,2005-03-04,902.0,19.54719600464565
Tesouro Prefixado,2005-04-01,2005-03-04,986.94,18.70666786260888
Tesouro Selic,2009-03-18,2005-03-04,2191.21,0.7045099944858799
Tesouro Prefixado,2006-07-01,2005-03-04,799.69,18.37501443272633
Tesouro Prefixado,2006-01-01,2005-03-04,865.53,19.015351172662932
Tesouro Prefixado,2007-01-01,2005-03-04,740.44,17.85839302128435
Tesouro Prefixado,2005-07-01,2005-03-04,944.06,19.32582084589884
Tesouro Selic,2006-01-18,2005-03-04,2221.64,2.17314028768702
Tesouro Selic,2007-01-17,2005-03-04,2216.14,1.10314588961362
Tesouro Prefixado,2006-04-01,2005-03-04,830.99,18.77548335303989
Tesouro Selic,2008-06-18,2005-03-04,2199.49,0.7854850465049299
Tesouro Prefixado,2005-07-01,2005-03-07,944.77,19.5889070836092
Tesouro Prefixado,2005-04-01,2005-03-07,987.62,19.96150618014951
Tesouro Prefixado,2007-01-01,2005-03-07,742.18,17.79383267212497
Tesouro Prefixado,2006-01-01,2005-03-07,866.43,19.071955647308968
Tesouro Prefixado,2005-10-01,2005-03-07,902.81,19.66667309956935
Tesouro Prefixado,2006-07-01,2005-03-07,800.85,18.369262815055528
Tesouro Prefixado,2006-04-01,2005-03-07,832.01,18.796238203900607
Tesouro Selic,2008-06-18,2005-03-07,2200.31,0.77956257635147
Tesouro Selic,2009-03-18,2005-03-07,2192.73,0.69399638179281
Tesouro Selic,2006-01-18,2005-03-07,2223.17,2.13801687621104
Tesouro Selic,2007-01-17,2005-03-07,2217.66,1.08238273470782
Tesouro Prefixado,2006-07-01,2005-03-08,801.74,18.310821309405732
Tesouro Prefixado,2005-07-01,2005-03-08,945.44,19.505700440984562
Tesouro Prefixado,2005-04-01,2005-03-08,988.31,19.596720043652958
Tesouro Prefixado,2007-01-01,2005-03-08,743.35,17.720841834658827
Tesouro Prefixado,2005-10-01,2005-03-08,903.53,19.60215462767762
Tesouro Prefixado,2006-01-01,2005-03-08,867.14,19.02233591715925
Tesouro Selic,2006-01-18,2005-03-08,2224.7,2.08883001608395
Tesouro Selic,2009-03-18,2005-03-08,2194.26,0.68243823061298
Tesouro Selic,2008-06-18,2005-03-08,2202.55,0.75864753873293
Tesouro Prefixado,2006-04-01,2005-03-08,832.65,18.7630743738703
Tesouro Selic,2007-01-17,2005-03-08,2219.19,1.0581506453881
Tesouro Selic,2008-06-18,2005-03-09,2204.09,0.7444584575073899
Tesouro Selic,2009-03-18,2005-03-09,2195.79,0.67087407408295
Tesouro Selic,2006-01-18,2005-03-09,2226.22,2.03976006333015
Tesouro Prefixado,2006-07-01,2005-03-09,802.19,18.30173107295667
Tesouro Prefixado,2007-01-01,2005-03-09,743.6,17.72800249210124
Tesouro Selic,2007-01-17,2005-03-09,2220.72,1.03387083845554
Tesouro Prefixado,2006-04-01,2005-03-09,833.14,18.749937797841
Tesouro Prefixado,2005-10-01,2005-03-09,904.12,19.56765630764982
Tesouro Prefixado,2005-07-01,2005-03-09,946.08,19.433418820497362
Tesouro Prefixado,2005-04-01,2005-03-09,988.97,19.25983001271713
Tesouro Prefixado,2006-01-01,2005-03-09,867.74,18.99098725609707
Tesouro Prefixado,2007-01-01,2005-03-10,744.54,17.67497962345301
Tesouro Prefixado,2005-07-01,2005-03-10,946.69,19.37230574938577
Tesouro Selic,2007-01-17,2005-03-10,2222.67,1.00244840110685
Tesouro Selic,2006-01-18,2005-03-10,2227.75,1.99007211136383
Tesouro Selic,2009-03-18,2005-03-10,2197.32,0.65930388790957
Tesouro Selic,2008-06-18,2005-03-10,2205.62,0.73035424032597
Tesouro Prefixado,2006-04-01,2005-03-10,833.78,18.71661281943841
Tesouro Prefixado,2006-07-01,2005-03-10,802.82,18.27236511862795
Tesouro Prefixado,2006-01-01,2005-03-10,868.16,18.98983882288443
Tesouro Prefixado,2005-10-01,2005-03-10,904.71,19.53292220890916
Tesouro Prefixado,2005-04-01,2005-03-10,989.65,18.854390062699288
Tesouro Prefixado,2005-07-01,2005-03-11,947.31,19.306187766289508
Tesouro Prefixado,2007-01-01,2005-03-11,744.12,17.74066349508551
Tesouro Selic,2007-01-17,2005-03-11,2224.2,0.97806860731139
Tesouro Selic,2006-01-18,2005-03-11,2229.28,1.94012980478064
Tesouro Selic,2009-03-18,2005-03-11,2198.85,0.6477276477646999
Tesouro Selic,2008-06-18,2005-03-11,2207.15,0.71623861737519
Tesouro Prefixado,2006-04-01,2005-03-11,833.98,18.7424400375433
Tesouro Prefixado,2005-04-01,2005-03-11,990.32,18.43368888785459
Tesouro Prefixado,2006-07-01,2005-03-11,802.91,18.30382825516772
Tesouro Prefixado,2006-01-01,2005-03-11,868.46,19.00900516885297
Tesouro Prefixado,2005-10-01,2005-03-11,905.13,19.53813628498746
Tesouro Prefixado,2005-10-01,2005-03-14,905.93,19.66470660505037
Tesouro Prefixado,2005-04-01,2005-03-14,991.02,20.086515800513148
Tesouro Prefixado,2006-04-01,2005-03-14,834.84,18.785513876671107
Tesouro Prefixado,2006-07-01,2005-03-14,803.71,18.33890350052545
Tesouro Selic,2009-03-18,2005-03-14,2200.38,0.63701654733159
Tesouro Selic,2008-06-18,2005-03-14,2208.69,0.70319732815016
Tesouro Selic,2007-01-17,2005-03-14,2225.73,0.9564836865309101
Tesouro Prefixado,2007-01-01,2005-03-14,744.83,17.76600491738378
Tesouro Selic,2006-01-18,2005-03-14,2230.81,1.9022391575774102
Tesouro Prefixado,2006-01-01,2005-03-14,869.36,19.06741436793362
Tesouro Prefixado,2005-07-01,2005-03-14,948.05,19.57395474030561
Tesouro Prefixado,2006-01-01,2005-03-15,869.49,19.11631788101035
Tesouro Selic,2009-03-18,2005-03-15,2201.92,0.62533412816416
Tesouro Prefixado,2005-07-01,2005-03-15,948.64,19.5203018939206
Tesouro Prefixado,2005-04-01,2005-03-15,991.69,19.636617497503288
Tesouro Selic,2007-01-17,2005-03-15,2227.27,0.9317679606524999
Tesouro Prefixado,2006-04-01,2005-03-15,834.52,18.882627746188447
Tesouro Prefixado,2006-07-01,2005-03-15,802.76,18.48920420113597
Tesouro Prefixado,2007-01-01,2005-03-15,742.94,17.96182154203691
Tesouro Selic,2006-01-18,2005-03-15,2232.35,1.85111619870173
Tesouro Prefixado,2005-10-01,2005-03-15,906.31,19.68047254480724
Tesouro Selic,2008-06-18,2005-03-15,2210.22,0.68903585117832
Tesouro Prefixado,2005-04-01,2005-03-16,992.36,19.13373768566566
Tesouro Prefixado,2005-07-01,2005-03-16,949.28,19.4443504706371
Tesouro Prefixado,2005-10-01,2005-03-16,906.82,19.6649446234199
Tesouro Prefixado,2006-04-01,2005-03-16,834.5,18.93934302271844
Tesouro Prefixado,2006-01-01,2005-03-16,869.8,19.1346290670096
Tesouro Selic,2007-01-17,2005-03-16,2228.8,0.90717262209378
Tesouro Selic,2008-06-18,2005-03-16,2211.76,0.67476639482892
Tesouro Selic,2009-03-18,2005-03-16,2203.45,0.61372422648993
Tesouro Prefixado,2006-07-01,2005-03-16,802.42,18.57066388997525
Tesouro Prefixado,2007-01-01,2005-03-16,741.75,18.09688903724648
Tesouro Selic,2006-01-18,2005-03-16,2233.88,1.8000996606736
Tesouro Prefixado,2005-10-01,2005-03-17,907.63,19.57638812926203
Tesouro Prefixado,2007-01-01,2005-03-17,742.47,18.06299148046088
Tesouro Prefixado,2006-01-01,2005-03-17,870.58,19.07207515215199
Tesouro Prefixado,2006-07-01,2005-03-17,802.88,18.56084975449037
Tesouro Prefixado,2005-07-01,2005-03-17,949.95,19.35421367513912
Tesouro Prefixado,2005-04-01,2005-03-17,993.05,18.509545253338338
Tesouro Prefixado,2006-04-01,2005-03-17,835.07,18.91557220747837
Tesouro Selic,2007-01-17,2005-03-17,2230.74,0.8755639278194
Tesouro Selic,2006-01-18,2005-03-17,2235.6,1.74171745079134
Tesouro Selic,2009-03-18,2005-03-17,2204.99,0.60202950347612
Tesouro Selic,2008-06-18,2005-03-17,2213.3,0.66048530629638
Tesouro Selic,2007-01-17,2005-03-18,2232.32,0.8500159636329601
Tesouro Prefixado,2005-07-01,2005-03-18,949.87,19.59052571296278
Tesouro Prefixado,2006-04-01,2005-03-18,832.73,19.29210636335199
Tesouro Prefixado,2006-07-01,2005-03-18,800.48,18.88005873052622
Tesouro Prefixado,2006-01-01,2005-03-18,868.94,19.4282847606197
Tesouro Prefixado,2005-04-01,2005-03-18,993.69,17.95641135541252
Tesouro Selic,2008-06-18,2005-03-18,2214.88,0.64580698013716
Tesouro Prefixado,2007-01-01,2005-03-18,740.84,18.23801141498047
Tesouro Prefixado,2005-10-01,2005-03-18,906.66,19.9224716359438
Tesouro Selic,2009-03-18,2005-03-18,2206.56,0.590092703875
Tesouro Selic,2006-01-18,2005-03-18,2237.17,1.68865161697466
Tesouro Prefixado,2006-04-01,2005-03-21,832.08,19.55077680975299
Tesouro Prefixado,2006-07-01,2005-03-21,799.57,19.11813165645179
Tesouro Prefixado,2006-01-01,2005-03-21,868.69,19.69488929909579
Tesouro Selic,2007-01-17,2005-03-21,2233.89,0.8270698812103501
Tesouro Selic,2006-01-18,2005-03-21,2238.93,1.6390155246996
Tesouro Prefixado,2005-07-01,2005-03-21,950.39,19.986074943228772
Tesouro Prefixado,2005-04-01,2005-03-21,994.38,20.57911303760462
Tesouro Selic,2009-03-18,2005-03-21,2208.13,0.57894512402689
Tesouro Prefixado,2007-01-01,2005-03-21,738.79,18.51343636861848
Tesouro Prefixado,2005-10-01,2005-03-21,906.82,20.2199108270074
Tesouro Selic,2008-06-18,2005-03-21,2216.45,0.63228202759371
Tesouro Selic,2008-06-18,2005-03-22,2218.03,0.61755614023228
Tesouro Prefixado,2006-04-01,2005-03-22,831.67,19.6651504142451
Tesouro Prefixado,2005-07-01,2005-03-22,950.88,19.978875091444582
Tesouro Selic,2009-03-18,2005-03-22,2208.83,0.57382993567305
Tesouro Selic,2006-01-18,2005-03-22,2240.51,1.5846717145111902
Tesouro Selic,2007-01-17,2005-03-22,2235.47,0.80134613943605
Tesouro Prefixado,2007-01-01,2005-03-22,737.53,18.65816917349021
Tesouro Prefixado,2006-07-01,2005-03-22,798.59,19.27746070816838
Tesouro Prefixado,2006-01-01,2005-03-22,868.29,19.84113179608195
Tesouro Prefixado,2005-10-01,2005-03-22,906.82,20.334674344204277
Tesouro Prefixado,2005-04-01,2005-03-22,995.09,19.69533706870503
Tesouro Selic,2006-01-18,2005-03-23,2242.08,1.530417554536
Tesouro Selic,2007-01-17,2005-03-23,2237.04,0.77574141284995
Tesouro Prefixado,2006-04-01,2005-03-23,833.11,19.52050700233782
Tesouro Selic,2009-03-18,2005-03-23,2210.41,0.5617789295868201
Tesouro Selic,2008-06-18,2005-03-23,2219.61,0.6028183917961
Tesouro Prefixado,2006-07-01,2005-03-23,800.35,19.116531757086292
Tesouro Prefixado,2006-01-01,2005-03-23,869.42,19.71712091588462
Tesouro Prefixado,2005-10-01,2005-03-23,907.84,20.19342720244465
Tesouro Prefixado,2007-01-01,2005-03-23,739.35,18.52493383994706
Tesouro Prefixado,2005-04-01,2005-03-23,995.79,18.67476490899742
Tesouro Prefixado,2005-07-01,2005-03-23,951.69,19.8243728416134
Tesouro Prefixado,2006-04-01,2005-03-24,832.77,19.62546519785035
Tesouro Prefixado,2005-10-01,2005-03-24,908.21,20.21551769795595
Tesouro Prefixado,2005-04-01,2005-03-24,996.49,17.41392689935021
Tesouro Prefixado,2005-07-01,2005-03-24,952.31,19.75538357486648
Tesouro Prefixado,2006-01-01,2005-03-24,869.48,19.78260498790465
Tesouro Prefixado,2007-01-01,2005-03-24,737.99,18.679122360954832
Tesouro Selic,2008-06-18,2005-03-24,2221.19,0.58806873707346
Tesouro Selic,2006-01-18,2005-03-24,2243.84,1.4686549314367299
Tesouro Selic,2009-03-18,2005-03-24,2211.99,0.5497217033934
Tesouro Selic,2007-01-17,2005-03-24,2239.02,0.74308282823478
Tesouro Prefixado,2006-07-01,2005-03-24,799.63,19.24590018482861
Tesouro Selic,2009-03-18,2005-03-28,2213.57,0.53877285007193
Tesouro Selic,2008-06-18,2005-03-28,2222.77,0.5747713538107599
Tesouro Prefixado,2006-04-01,2005-03-28,834.86,19.56105463564597
Tesouro Prefixado,2006-07-01,2005-03-28,801.63,19.19190524453171
Tesouro Prefixado,2006-01-01,2005-03-28,871.45,19.73771178584331
Tesouro Prefixado,2007-01-01,2005-03-28,740.02,18.62047796202166
Tesouro Prefixado,2005-04-01,2005-03-28,997.19,29.29795814942832
Tesouro Prefixado,2005-07-01,2005-03-28,953.29,20.19164093175978
Tesouro Selic,2007-01-17,2005-03-28,2240.6,0.7204713430538799
Tesouro Prefixado,2005-10-01,2005-03-28,909.67,20.31184098349709
Tesouro Selic,2006-01-18,2005-03-28,2245.41,1.42823249463481
Tesouro Selic,2006-01-18,2005-03-29,2246.99,1.3721777458901498
Tesouro Selic,2009-03-18,2005-03-29,2215.15,0.52667876994605
Tesouro Selic,2008-06-18,2005-03-29,2224.36,0.55986433250425
Tesouro Prefixado,2006-04-01,2005-03-29,835.23,19.56651895612802
Tesouro Selic,2007-01-17,2005-03-29,2242.18,0.69442175112675
Tesouro Prefixado,2007-01-01,2005-03-29,740.09,18.64560876551351
Tesouro Prefixado,2005-04-01,2005-03-29,997.89,29.32570786586348
Tesouro Prefixado,2006-01-01,2005-03-29,871.95,19.72506203866595
Tesouro Prefixado,2005-10-01,2005-03-29,910.36,20.25232955443028
Tesouro Prefixado,2005-07-01,2005-03-29,954.03,20.064482396976977
Tesouro Prefixado,2006-07-01,2005-03-29,802.19,19.17126232360819
Tesouro Selic,2006-01-18,2005-03-30,2248.57,1.31581590606562
Tesouro Prefixado,2006-04-01,2005-03-30,835.68,19.56064455783916
Tesouro Selic,2008-06-18,2005-03-30,2225.94,0.5450419749444401
Tesouro Prefixado,2006-01-01,2005-03-30,872.52,19.69971033860955
Tesouro Prefixado,2006-07-01,2005-03-30,802.41,19.190840191989512
Tesouro Prefixado,2005-10-01,2005-03-30,911.01,20.202760366035317
Tesouro Prefixado,2007-01-01,2005-03-30,739.94,18.690896127911948
Tesouro Prefixado,2005-04-01,2005-03-30,998.59,29.3928525463301
Tesouro Selic,2009-03-18,2005-03-30,2217.6,0.50771924017098
Tesouro Selic,2007-01-17,2005-03-30,2243.76,0.66831889348302
Tesouro Prefixado,2005-07-01,2005-03-30,954.71,19.96461710401436
Tesouro Prefixado,2006-04-01,2005-03-31,836.41,19.514832305396478
Tesouro Prefixado,2005-07-01,2005-03-31,955.41,19.85294678028388
Tesouro Prefixado,2007-01-01,2005-03-31,740.88,18.63677413821298
Tesouro Selic,2009-03-18,2005-03-31,2218.31,0.50247155830915
Tesouro Prefixado,2006-07-01,2005-03-31,803.05,19.16068101808661
Tesouro Selic,2007-01-17,2005-03-31,2245.35,0.6419905920530701
Tesouro Prefixado,2005-10-01,2005-03-31,911.66,20.15279456832457
Tesouro Prefixado,2005-04-01,2005-03-31,999.29,29.617757314702857
Tesouro Selic,2006-01-18,2005-03-31,2250.15,1.25914400191167
Tesouro Prefixado,2006-01-01,2005-03-31,873.19,19.6561109636661
Tesouro Selic,2008-06-18,2005-03-31,2227.53,0.53011064980272
Tesouro Selic,2007-01-17,2005-04-01,2246.93,0.0
Tesouro Prefixado,2006-01-01,2005-04-01,873.54,19.67050458386583
Tesouro Prefixado,2005-10-01,2005-04-01,912.24,20.12082052297352
Tesouro Selic,2006-01-18,2005-04-01,2251.73,0.0
Tesouro Selic,2008-06-18,2005-04-01,2229.11,0.0
Tesouro Prefixado,2005-07-01,2005-04-01,956.06,19.76432401963173
Tesouro Prefixado,2007-01-01,2005-04-01,740.41,18.71144192113607
Tesouro Selic,2009-03-18,2005-04-01,2219.89,0.0
Tesouro Prefixado,2006-07-01,2005-04-01,802.69,19.24932081149013
Tesouro Prefixado,2006-04-01,2005-04-01,836.29,19.59038843464324
Tesouro Prefixado,2006-04-01,2005-04-04,836.47,19.74182231703416
Tesouro Selic,2006-01-18,2005-04-04,2253.31,0.0
Tesouro Prefixado,2006-07-01,2005-04-04,802.83,19.37164426968431
Tesouro Prefixado,2006-01-01,2005-04-04,873.78,19.863531741542158
Tesouro Prefixado,2005-10-01,2005-04-04,912.78,20.343810044723227
Tesouro Prefixado,2007-01-01,2005-04-04,740.27,18.820260170060752
Tesouro Prefixado,2005-07-01,2005-04-04,956.68,20.17915452077585
Tesouro Selic,2007-01-17,2005-04-04,2248.51,0.0
Tesouro Selic,2008-06-18,2005-04-04,2230.7,0.0
Tesouro Selic,2009-03-18,2005-04-04,2221.48,0.0
Tesouro Prefixado,2007-01-01,2005-04-05,739.91,18.885687110376338
Tesouro Prefixado,2005-07-01,2005-04-05,957.32,20.09567982340676
Tesouro Selic,2006-01-18,2005-04-05,2255.07,0.0
Tesouro Selic,2009-03-18,2005-04-05,2223.06,0.0
Tesouro Selic,2008-06-18,2005-04-05,2232.29,0.0
Tesouro Selic,2007-01-17,2005-04-05,2250.1,0.0
Tesouro Prefixado,2006-07-01,2005-04-05,802.73,19.43043862132458
Tesouro Prefixado,2006-04-01,2005-04-05,836.85,19.74655768408433
Tesouro Prefixado,2005-10-01,2005-04-05,913.32,20.32308095836545
Tesouro Prefixado,2006-01-01,2005-04-05,874.18,19.86973179863187
Tesouro Prefixado,2006-04-01,2005-04-06,836.54,19.851559687462082
Tesouro Selic,2008-06-18,2005-04-06,2233.88,0.0
Tesouro Prefixado,2005-07-01,2005-04-06,957.97,20.00523118000416
Tesouro Prefixado,2007-01-01,2005-04-06,737.09,19.17956064955068
Tesouro Prefixado,2005-10-01,2005-04-06,913.75,20.33192805280939
Tesouro Prefixado,2006-01-01,2005-04-06,874.32,19.92423841666304
Tesouro Prefixado,2006-07-01,2005-04-06,801.47,19.62956513024201
Tesouro Selic,2007-01-17,2005-04-06,2251.69,0.0
Tesouro Selic,2009-03-18,2005-04-06,2224.65,0.0
Tesouro Selic,2006-01-18,2005-04-06,2256.65,0.0
Tesouro Selic,2006-01-18,2005-04-07,2258.24,0.0
Tesouro Selic,2009-03-18,2005-04-07,2226.24,0.0
Tesouro Selic,2008-06-18,2005-04-07,2235.47,0.0
Tesouro Selic,2007-01-17,2005-04-07,2253.27,0.0
Tesouro Prefixado,2006-04-01,2005-04-07,838.25,19.66315899632933
Tesouro Prefixado,2006-01-01,2005-04-07,875.76,19.737418277381018
Tesouro Prefixado,2005-10-01,2005-04-07,914.98,20.123907281211668
Tesouro Prefixado,2007-01-01,2005-04-07,739.64,18.975596399925738
Tesouro Prefixado,2005-07-01,2005-04-07,958.79,19.82162737883968
Tesouro Prefixado,2006-07-01,2005-04-07,803.53,19.42812999110983
Tesouro Selic,2006-01-18,2005-04-08,2259.64,0.0
Tesouro Selic,2007-01-17,2005-04-08,2254.86,0.0
Tesouro Selic,2008-06-18,2005-04-08,2237.06,0.0
Tesouro Selic,2009-03-18,2005-04-08,2228.7,0.0
Tesouro Prefixado,2007-01-01,2005-04-08,741.23,18.86088915946508
Tesouro Prefixado,2006-07-01,2005-04-08,805.09,19.287007221380282
Tesouro Prefixado,2006-04-01,2005-04-08,839.6,19.52677710261603
Tesouro Prefixado,2005-07-01,2005-04-08,959.53,19.67770049490222
Tesouro Prefixado,2006-01-01,2005-04-08,876.81,19.62241555728241
Tesouro Prefixado,2005-10-01,2005-04-08,915.86,20.00945920749295
Tesouro Selic,2006-01-18,2005-04-11,2261.41,0.0
